"","x"
"202",-1.1488382
"203",-1.7625225
"204",-1.1870675
"205",2.7087028
"206",0.9599586
"207",-2.3713428
"208",-0.36909317
"209",-0.38357303
"210",-0.84464188
"211",0.19141472
"212",-0.029476971
"213",-0.2596685
"214",1.2353774
"215",0.12901443
"216",-2.5356856
"217",-1.2220936
"218",0.0040915484
"219",-0.43968548
"220",-1.4837243
"221",-1.3451389
"222",0.16486469
"223",-0.085504269
"224",-0.44154838
"225",1.3252813
"226",0.2868218
"227",0.58915827
"228",-1.4449199
"229",-1.9172389
"230",2.7929077
"231",0.66475333
"232",-0.34820461
"233",0.67682523
"234",0.3526387
"235",-1.6203317
"236",-0.013598883
"237",0.023358328
"238",-0.22876213
"239",-0.19678834
"240",-0.27315107
"241",-0.91361875
"242",-1.7576271
"243",-0.99605135
"244",0.2616678
"245",-0.75315331
"246",0.2112695
"247",-0.04816461
"248",0.32948208
"249",0.4687707
"250",-1.3162947
"251",-1.5220602
"252",0.44116388
"253",1.2130045
"254",1.5080901
"255",2.6697972
"256",-1.0276588
"257",0.18209995
"258",-0.57307821
"259",0.385573
"260",-0.61064895
"261",-0.3118067
"262",-1.0326128
"263",0.9940193
"264",-1.1023426
"265",1.9036209
"266",-0.27145658
"267",1.8217631
"268",-0.28754769
"269",-0.020466627
"270",-0.71578412
"271",0.082848507
"272",-0.13960467
"273",-0.40009643
"274",-0.32241317
"275",-2.1444765
"276",1.0913453
"277",-0.84600207
"278",1.412838
"279",0.019526655
"280",-0.55942801
"281",0.28611441
"282",0.30448095
"283",-0.14737336
"284",-0.72171934
"285",-0.32118656
"286",-1.7748618
"287",-0.21076623
"288",0.37302116
"289",1.7350656
"290",-0.40222304
"291",0.12546097
"292",-0.13377695
"293",-0.36653699
"294",-0.32182994
"295",0.068179569
"296",-0.56354815
"297",-0.073477561
"298",0.090987934
"299",-1.003611
"300",0.37988437
"301",0.27655604
"302",-1.1741728
"303",-2.2851244
"304",-0.56772689
"305",-0.11555245
"306",-0.38220626
"307",0.76053301
"308",0.30111925
"309",0.57949736
"310",-0.077454823
"311",0.44299762
"312",1.3839085
"313",2.3378505
"314",0.34657646
"315",-0.99509673
"316",1.2487377
"317",-0.3612354
"318",0.087906457
"319",-0.4785521
"320",0.0066382905
"321",0.37422976
"322",-0.33467433
"323",-0.37797344
"324",-1.2306103
"325",0.30325188
"326",0.063743766
"327",0.53805452
"328",0.095180018
"329",-1.130496
"330",-1.2545341
"331",0.65455448
"332",0.18836481
"333",0.096028198
"334",-1.2742325
"335",-0.31083947
"336",-0.33938103
"337",1.0943
"338",-0.2975543
"339",1.1216604
"340",0.94309466
"341",-0.38437304
"342",-0.20564248
"343",-0.12353782
"344",-0.25105693
"345",-0.52815435
"346",-0.55062612
"347",0.28297443
"348",-1.7123097
"349",2.2759359
"350",1.6177521
"351",-0.90398686
"352",0.04538157
"353",-0.86352973
"354",-0.70521753
"355",0.45679288
"356",-0.34849065
"357",0.0228793
"358",0.2046371
"359",-0.093794892
"360",-0.14892448
"361",-2.757201
"362",-1.0636835
"363",1.4331343
"364",-0.024074837
"365",-0.023759911
"366",-0.69969461
"367",-0.0069078569
"368",-0.2835694
"369",-0.1488814
"370",0.48377313
"371",-0.049006784
"372",0.62988499
"373",1.4214759
"374",0.35383042
"375",0.39826052
"376",-0.88142823
"377",0.41884451
"378",0.34473635
"379",-0.20340758
"380",-0.57078678
"381",-1.0193616
"382",-0.35073545
"383",0.53897225
"384",-0.3225242
"385",-1.2614448
"386",-0.52978227
"387",-1.9734431
"388",-0.01744986
"389",-0.42829631
"390",-0.6630122
"391",-0.027370708
"392",-0.27964185
"393",-0.10033924
"394",0.45251861
"395",0.42744661
"396",1.2938114
"397",2.6337656
"398",-0.036360044
"399",-1.7765719
"400",-0.46485458
"401",-0.66267688
"402",-0.71149922
"403",-0.18638676
"404",0.08212478
"405",0.50744481
"406",0.032458932
"407",0.50802604
"408",1.1343948
"409",0.71553735
"410",-1.9226705
"411",-0.49530997
"412",-0.34762626
"413",-0.24372383
"414",-0.069609929
"415",0.54490915
"416",0.99822168
"417",-0.79516135
"418",-0.9005126
"419",0.01169834
"420",-0.1411926
"421",1.6194151
"422",1.5896174
"423",-0.35350223
"424",-0.37689707
"425",1.1813921
"426",-0.4517673
"427",-0.28231356
"428",-0.16955355
"429",-0.80548021
"430",0.24947991
"431",-0.4291877
"432",-0.63139405
"433",0.34363427
"434",2.6191587
"435",-0.14728351
"436",-1.4777304
"437",-0.87181255
"438",-0.32714665
"439",0.88918293
"440",0.38706285
"441",-0.20257078
"442",0.72235458
"443",-0.46149541
"444",-2.7160389
"445",-2.4366211
"446",-3.1334557
"447",-0.76014752
"448",-0.37655613
"449",-0.12602449
"450",0.025474864
"451",-0.16863895
"452",0.15284711
"453",-0.14048872
"454",0.29459552
"455",0.4330332
"456",2.1522429
"457",1.3257396
"458",0.72036888
"459",-2.63867
"460",0.18268153
"461",0.3930559
"462",0.22196681
"463",-0.10673527
"464",0.42750944
"465",0.78551075
"466",-0.3798091
"467",-1.1610255
"468",-2.2113802
"469",0.89580437
"470",0.57511307
"471",2.618757
"472",0.69660254
"473",0.13535355
"474",0.81002341
"475",0.32821699
"476",0.4518038
"477",0.23825098
"478",0.79223466
"479",0.62512512
"480",-0.94516269
"481",-0.97410113
"482",2.1030836
"483",-0.037027993
"484",0.45950396
"485",0.01322231
"486",-0.23870864
"487",-0.3123573
"488",0.015973909
"489",0.14823583
"490",-0.22795357
"491",0.2105912
"492",-0.29639967
"493",-3.5001476
"494",-0.94691111
"495",-1.4446895
"496",-0.11412357
"497",-0.41716662
"498",-0.18673369
"499",-0.13731118
"500",0.48920584
"501",-0.065438404
"502",-0.61425072
"503",0.81280634
"504",-0.01843026
"505",-1.3968338
"506",-1.8733026
"507",-1.2579467
"508",-0.80797125
"509",0.2489536
"510",0.39139663
"511",0.47538476
"512",-0.19511783
"513",0.082981428
"514",0.37502775
"515",0.041580687
"516",0.75804506
"517",-0.35635064
"518",-2.3286353
"519",-0.35417688
"520",0.13929201
"521",0.20793489
"522",-0.40175876
"523",0.251846
"524",0.32027207
"525",0.68748105
"526",-0.075223349
"527",0.10656437
"528",0.38580908
"529",-0.72644456
"530",2.5235478
"531",1.2798149
"532",2.3953734
"533",0.76931071
"534",-0.2336439
"535",-0.030333369
"536",-0.7912103
"537",0.085576471
"538",-0.14059706
"539",-0.38450378
"540",0.57866724
"541",1.6052001
"542",0.34022405
"543",-0.37817385
"544",0.14321828
"545",0.79391374
"546",-0.14893046
"547",-0.34983186
"548",0.80276037
"549",0.49240356
"550",0.55394797
"551",-1.6037981
"552",NA
"553",-2.6921376
"554",-0.1141684
"555",0.62442435
"556",0.42572219
"557",-0.17549498
"558",-0.59600451
"559",-0.1878205
"560",0.81288982
"561",-0.079329658
"562",0.55223852
"563",-0.32682375
"564",-2.4214091
"565",0.63159657
"566",-0.87401851
"567",-0.31174683
"568",1.1431999
"569",-0.62722577
"570",0.08313706
"571",0.32338737
"572",0.097469479
"573",-0.21905497
"574",0.31553231
"575",0.068877326
"576",-0.99443157
"577",0.30551962
"578",-5.2751636
"579",-1.3627239
"580",1.8969468
"581",0.24982463
"582",-0.40517357
"583",0.56017572
"584",-0.033546421
"585",0.99653621
"586",0.8496666
"587",-2.8677144
"588",-1.7679869
"589",0.67550683
"590",1.067443
"591",2.8716598
"592",1.1387703
"593",-0.29917593
"594",-0.5466043
"595",-0.044096037
"596",0.20212076
"597",0.32785333
"598",1.0358502
"599",0.74170328
"600",0.71062944
"601",2.2674803
"602",2.1652869
"603",-0.40177077
"604",1.6347728
"605",-0.35598323
"606",-0.58668878
"607",0.094939935
"608",0.17787758
"609",-0.29864619
"610",1.0109135
"611",-1.2817838
"612",-0.73047622
"613",0.33108256
"614",0.75508547
"615",0.2860267
"616",0.32175315
"617",0.30222003
"618",0.60020246
"619",-0.51041853
"620",-0.47247546
"621",0.46716869
"622",-0.068009348
"623",-0.65265233
"624",-1.7368914
"625",0.37787187
"626",-0.19648205
"627",-2.1100768
"628",-0.74559139
"629",-0.57675473
"630",-0.82648755
"631",0.2231754
"632",-0.18686373
"633",-0.59551409
"634",0.12778325
"635",0.31294834
"636",2.2602665
"637",0.68399613
"638",-1.6790277
"639",-2.1479714
"640",0.6793983
"641",-0.73312075
"642",-0.47299697
"643",0.59209882
"644",0.25127813
"645",-0.2640351
"646",-0.38154117
"647",-1.8988938
"648",-1.5352894
"649",-0.37241009
"650",0.25990668
"651",1.5176199
"652",-1.0488541
"653",-0.42054093
"654",0.056548758
"655",0.5457326
"656",0.30543389
"657",1.0065152
"658",0.17549391
"659",0.61505829
"660",1.4296185
"661",0.36497584
"662",0.57437825
"663",0.7136376
"664",0.40085712
"665",-1.6405485
"666",-0.1873591
"667",0.46594131
"668",0.20439567
"669",0.38932032
"670",0.7024917
"671",0.038401038
"672",0.32852697
"673",-0.52353389
"674",-1.6077998
"675",-1.8737795
"676",0.015139046
"677",0.060714423
"678",-0.31948588
"679",0.6414275
"680",1.1013617
"681",0.39198247
"682",0.22142936
"683",-1.2993903
"684",-0.38609334
"685",-1.0093161
"686",-1.8342144
"687",0.83000771
"688",-0.93015168
"689",1.4588083
"690",0.20129392
"691",-0.14725759
"692",-0.47751251
"693",0.054976505
"694",1.1505474
"695",-0.1147225
"696",0.032173362
"697",2.7771982
"698",-1.6675339
"699",-1.8795252
"700",0.3659091
"701",-0.82196088
"702",-0.66857771
"703",-0.47537495
"704",0.24957445
"705",-0.741736
"706",1.0278316
"707",-1.148121
"708",1.0502402
"709",-0.89681249
"710",-1.7774238
"711",-2.7060447
"712",-0.29395138
"713",-0.34094894
"714",-1.1927089
"715",-0.55268903
"716",-0.67062688
"717",0.14324309
"718",0.63669992
"719",0.19694179
"720",-1.6305661
"721",-1.8318984
"722",3.108844
"723",1.7467961
"724",0.0098848725
"725",-0.29698224
"726",-0.070905346
"727",0.19786744
"728",-0.6588416
"729",-0.06754289
"730",-0.20164555
"731",-1.3558616
"732",0.0176338
"733",-2.1702482
"734",-1.8933155
"735",-1.6886087
"736",-0.35196409
"737",-0.85514016
"738",-0.0074001987
"739",-0.51178349
"740",-0.89589189
"741",-0.33692342
"742",-1.1549414
"743",-0.59868445
"744",-0.18714255
"745",-0.86145516
"746",1.155108
"747",0.37636758
"748",-0.45857522
"749",0.19785147
"750",0.72224622
"751",-0.045422348
"752",0.12697039
"753",0.90508658
"754",-0.014847811
"755",0.0010446998
"756",-1.7740637
"757",2.0145662
"758",0.059414616
"759",-3.0355961
"760",1.0752989
"761",-0.10853447
"762",0.14830257
"763",-0.90282804
"764",0.23891667
"765",-0.064242629
"766",-0.0051730721
"767",-0.9683023
"768",-0.45864326
"769",-2.8088805
"770",-1.1157634
"771",0.62610168
"772",-0.52069016
"773",0.78717565
"774",-0.67369494
"775",-0.23881145
"776",-0.55770869
"777",0.3753735
"778",1.0781884
"779",-0.43232638
"780",-0.64271067
"781",1.1699027
"782",-0.38691176
"783",-0.48978837
"784",0.34959731
"785",0.87584697
"786",0.15054834
"787",0.89293755
"788",-1.0939618
"789",-0.28084691
"790",0.24850247
"791",-0.47304067
"792",-0.26231863
"793",-0.64899344
"794",-1.9169459
"795",-0.88593736
"796",0.45018511
"797",-0.222587
"798",0.019179009
"799",-0.47281085
"800",-0.080206595
"801",-0.69590517
"802",0.52218894
"803",-1.470287
"804",-0.0039462814
"805",-2.8509893
"806",-1.4087099
"807",-1.0519182
"808",-2.2178502
"809",1.1201199
"810",0.4617269
"811",0.098834451
"812",-0.8283692
"813",0.24925856
"814",-1.3175277
"815",0.083860185
"816",-1.4970925
"817",0.035689197
"818",1.6812332
"819",1.8790202
"820",1.5473506
"821",0.018516166
"822",0.61014241
"823",0.27062721
"824",-0.065854108
"825",0.4579351
"826",1.2996368
"827",0.33353676
"828",-0.31318947
"829",-0.27110475
"830",-1.6141126
"831",2.0843545
"832",0.27533048
"833",-0.22423085
"834",0.32045511
"835",-0.59418444
"836",-0.51106244
"837",-1.0830402
"838",-1.0647395
"839",-1.9171746
"840",-0.81377587
"841",-3.0284786
"842",-2.9567486
"843",-1.5547298
"844",0.63710818
"845",-0.60029441
"846",-0.25550422
"847",0.45798208
"848",-0.64445746
"849",0.068665407
"850",0.091403814
"851",0.34520183
"852",-1.3734963
"853",-2.0498873
"854",-0.91797085
"855",-2.1670886
"856",0.13677438
"857",0.46184596
"858",0.96357886
"859",0.21884654
"860",-0.11663658
"861",0.039022398
"862",-0.090085979
"863",0.3393266
"864",-0.20915346
"865",0.064032336
"866",-0.8153198
"867",-1.0345128
"868",-0.58432862
"869",0.83424246
"870",-0.71569933
"871",-0.40900545
"872",0.99364678
"873",0.26518869
"874",1.1175183
"875",0.45085686
"876",0.8078832
"877",0.5897675
"878",0.2035771
"879",-0.021183126
"880",0.78098708
"881",0.18787753
"882",-0.1607323
"883",-0.45250455
"884",0.18469377
"885",-0.90511513
"886",0.36867683
"887",-0.47796986
"888",1.5479342
"889",2.0804051
"890",1.1523108
"891",0.82377285
"892",-1.3693566
"893",0.12250013
"894",0.52235789
"895",0.4184444
"896",0.37023726
"897",0.27481521
"898",0.28178151
"899",-0.097868183
"900",0.19083705
"901",0.59273248
"902",-0.38136167
"903",-0.28487331
"904",0.49823249
"905",-0.55549716
"906",-0.16361018
"907",0.43876577
"908",-0.36099602
"909",-0.17427743
"910",-1.0494006
"911",-0.37755982
"912",0.65073938
"913",1.985261
"914",0.8042222
"915",0.26720632
"916",0.23093042
"917",-0.5304298
"918",-0.44587799
"919",0.55701114
"920",0.30890592
"921",1.246017
"922",0.17547704
"923",0.78149756
"924",1.6402095
"925",0.55957447
"926",2.1779365
"927",0.70490746
"928",0.50158301
"929",0.10290997
"930",0.23101271
"931",-0.055202904
"932",0.9007542
"933",-0.48753142
"934",-0.88179232
"935",0.14556817
"936",-1.9017731
"937",-3.328746
"938",-1.5178967
"939",0.29195314
"940",1.2405424
"941",0.23437727
"942",-0.28018085
"943",-0.43233046
"944",-1.1823246
"945",0.65303272
"946",-0.017243929
"947",0.54502507
"948",0.0077214314
"949",0.49223324
"950",-2.4120777
"951",0.68866092
"952",-0.90947146
"953",0.032064584
"954",0.46093487
"955",-0.47805114
"956",-0.12998079
"957",-0.061397886
"958",0.87712683
"959",2.7466578
"960",-0.89834847
"961",-1.8004689
"962",-0.52822404
"963",-0.7759215
"964",-1.4466116
"965",-0.20438275
"966",0.71516694
"967",0.13670347
"968",-0.49253065
"969",0.043153929
"970",-1.1114211
"971",0.47235005
"972",1.595987
"973",-1.6663324
"974",-0.11955918
"975",-1.3779376
"976",-0.30731931
"977",-1.0743492
"978",0.53482449
"979",-0.505898
"980",-0.21685499
"981",0.34904178
"982",-0.57346363
"983",-1.1448422
"984",0.054349318
"985",0.83590149
"986",0.19232861
"987",-1.4753617
"988",0.55387506
"989",0.33692778
"990",-0.52543359
"991",0.60692463
"992",-0.039049875
"993",-1.0629939
"994",-1.5532034
"995",-0.047115499
"996",-1.0220044
"997",-0.53647303
"998",1.3090542
"999",1.0857436
"1000",1.3799825
"1001",-0.31775611
"1002",-1.1936442
"1003",0.19155987
"1004",0.37189632
"1005",0.60178454
"1006",-0.43941896
"1007",0.74567584
"1008",1.3551541
"1009",2.0947771
"1010",-0.89208821
"1011",-0.13661893
"1012",-0.89106841
"1013",-0.4982945
"1014",0.30047447
"1015",0.30067996
"1016",1.2324365
"1017",0.015793631
"1018",1.1747001
"1019",-0.19509471
"1020",0.44332736
"1021",1.2119646
"1022",0.20195581
"1023",-2.086941
"1024",-0.29635587
"1025",0.50371226
"1026",-0.06846177
"1027",0.052321073
"1028",0.68727478
"1029",-0.34308183
"1030",-0.41080938
"1031",-0.76512036
"1032",0.69445863
"1033",-2.1653459
"1034",-1.5372163
"1035",0.57873052
"1036",0.46356678
"1037",-0.40709244
"1038",-0.49477627
"1039",-0.29776849
"1040",-0.019449284
"1041",-0.02074737
"1042",0.95106934
"1043",-1.2296197
"1044",-1.7705668
"1045",0.059384012
"1046",-2.0902876
"1047",2.4325986
"1048",-0.014483631
"1049",0.35969746
"1050",0.60244039
"1051",0.006155396
"1052",-0.63585
"1053",0.013633765
"1054",1.3762583
"1055",0.90728677
"1056",0.56890435
"1057",-0.2542013
"1058",-1.0621279
"1059",-1.58223
"1060",0.51894219
"1061",0.36190627
"1062",-0.74999239
"1063",-0.2968774
"1064",-0.80799358
"1065",0.23440589
"1066",-0.060691061
"1067",-0.45630291
"1068",-0.30941605
"1069",0.90627976
"1070",-0.71214489
"1071",-0.22487457
"1072",-0.48180105
"1073",-0.78077026
"1074",0.12584121
"1075",-0.0954462
"1076",0.35470516
"1077",1.0209568
"1078",0.12448381
"1079",0.23532418
"1080",2.016453
"1081",3.6691682
"1082",3.5541687
"1083",1.58295
"1084",-0.31025451
"1085",0.83322931
"1086",0.25785483
"1087",0.97010359
"1088",0.68476049
"1089",0.86892845
"1090",0.86729009
"1091",0.054186572
"1092",-0.33594768
"1093",1.4041366
"1094",3.3697953
"1095",3.3970252
"1096",1.9094122
"1097",1.2078987
"1098",0.20366841
"1099",-0.16662875
"1100",0.0067639675
"1101",-0.17712177
"1102",0.54249129
"1103",0.29106442
"1104",1.4415284
"1105",1.2249124
"1106",-0.13865575
"1107",-0.51293279
"1108",0.58703923
"1109",0.5954391
"1110",-0.29631026
"1111",-0.062523773
"1112",1.0105294
"1113",-0.035790365
"1114",-0.30430393
"1115",0.43272574
"1116",2.0584049
"1117",1.6916312
"1118",1.7192183
"1119",1.2245041
"1120",-0.68160031
"1121",1.4006418
"1122",-0.26396047
"1123",0.28441668
"1124",0.58673542
"1125",-0.67003828
"1126",-0.35754793
"1127",0.76294053
"1128",1.8252791
"1129",4.1145329
"1130",1.075327
"1131",1.1769492
"1132",-0.27346654
"1133",-1.4887325
"1134",-0.63137612
"1135",-0.49706054
"1136",-0.29861667
"1137",-0.35634902
"1138",-0.48331517
"1139",1.2332493
"1140",-0.05007681
"1141",-0.08397557
"1142",-0.52933303
"1143",1.8713825
"1144",0.16135265
"1145",0.032350842
"1146",1.4181782
"1147",0.50818316
"1148",0.92810931
"1149",-0.010317682
"1150",0.1486236
"1151",1.7693102
"1152",1.1865401
"1153",0.59711804
"1154",1.7424806
"1155",0.37469723
"1156",-0.99392446
"1157",-0.84684876
"1158",-0.089585395
"1159",-0.098772285
"1160",0.6911616
"1161",-0.25265217
"1162",0.032385277
"1163",-0.53111931
"1164",-1.4522171
"1165",-0.55241489
"1166",0.72995989
"1167",-1.2697962
"1168",-1.4195971
"1169",-0.30682131
"1170",0.32789552
"1171",0.75859804
"1172",0.28295901
"1173",-1.1174358
"1174",-0.0020985282
"1175",0.067409083
"1176",-1.5110897
"1177",0.40548654
"1178",2.4800112
"1179",1.1419244
"1180",0.50744533
"1181",-0.95468788
"1182",-0.82422386
"1183",-0.20761206
"1184",0.33855747
"1185",0.37076504
"1186",-0.82808089
"1187",-0.40999962
"1188",0.30694505
"1189",-1.5060511
"1190",0.67268517
"1191",0.010000212
"1192",-0.021430918
"1193",0.51712012
"1194",-0.92763507
"1195",-0.2447425
"1196",0.64137557
"1197",-0.91726663
"1198",0.070217793
"1199",-1.4023818
"1200",1.5306586
"1201",0.46008148
"1202",0.90653248
"1203",-1.6220496
"1204",0.16061423
"1205",0.16367589
"1206",0.76634388
"1207",-0.0027729328
"1208",-0.42526517
"1209",0.1233845
"1210",-0.18485046
"1211",0.78947039
"1212",1.0402546
"1213",1.4311676
"1214",1.7726598
"1215",-0.11817986
"1216",-0.26287414
"1217",0.98161021
"1218",0.52810038
"1219",-0.56944889
"1220",0.17517213
"1221",0.57435179
"1222",0.21795743
"1223",-1.6003057
"1224",-2.2436307
"1225",-0.2096634
"1226",-0.2987577
"1227",-1.7103902
"1228",0.86745791
"1229",0.45325164
"1230",-0.19613711
"1231",0.069121622
"1232",0.62996304
"1233",-0.55609879
"1234",0.52601578
"1235",1.2052753
"1236",-0.93975521
"1237",2.0186794
"1238",1.4735757
"1239",1.0001137
"1240",0.53525343
"1241",0.41764708
"1242",0.56157558
