"","x"
"417",27
"418",33
"419",33
"420",43
"421",36
"422",39
"423",30
"424",31
"425",23
"426",32
"427",34
"428",43
"429",46
"430",41
"431",45
"432",37
"433",31
"434",42
"435",48
"436",51
"437",52
"438",39
"439",39
"440",51
"441",36
"442",41
"443",34
"444",40
"445",39
"446",36
"447",44
"448",51
"449",36
"450",37
"451",43
"452",42
"453",47
"454",45
"455",40
"456",41
"457",40
"458",32
"459",45
"460",34
"461",39
"462",21
"463",39
"464",46
"465",42
"466",29
"467",35
"468",48
"469",33
"470",27
"471",40
"472",34
"473",33
"474",40
"475",35
"476",29
"477",35
"478",33
"479",34
"480",26
"481",30
"482",36
"483",25
"484",32
"485",36
"486",46
"487",28
"488",35
"489",39
"490",35
"491",39
"492",39
"493",36
"494",40
"495",30
"496",38
"497",31
"498",22
"499",37
"500",40
"501",36
"502",27
"503",30
"504",35
"505",34
"506",31
"507",46
"508",46
"509",35
"510",33
"511",40
"512",34
"513",31
"514",22
"515",25
"516",26
"517",27
"518",27
"519",26
"520",32
"521",20
"522",24
"523",14
"524",27
"525",26
"526",30
"527",28
"528",23
"529",32
"530",34
"531",34
"532",34
"533",39
"534",44
"535",44
"536",32
"537",43
"538",43
"539",38
"540",47
"541",40
"542",35
"543",33
"544",47
"545",47
"546",40
"547",45
"548",37
"549",29
"550",57
"551",51
"552",51
"553",50
"554",59
"555",38
"556",59
"557",53
"558",53
"559",52
"560",56
"561",54
"562",40
"563",47
"564",42
"565",44
"566",48
"567",37
"568",40
"569",47
"570",41
"571",42
"572",24
"573",43
"574",46
"575",46
"576",36
"577",44
"578",48
"579",40
"580",37
"581",28
"582",38
"583",36
"584",27
"585",25
"586",32
"587",38
"588",40
"589",36
"590",32
"591",33
"592",36
"593",13
"594",31
"595",31
"596",33
"597",37
"598",31
"599",37
"600",41
"601",41
"602",40
"603",44
"604",42
"605",48
"606",33
"607",44
"608",43
"609",29
"610",41
"611",30
"612",36
"613",27
"614",35
"615",30
"616",35
"617",36
"618",33
"619",33
"620",34
"621",35
"622",40
"623",32
"624",30
"625",33
"626",39
"627",25
"628",41
"629",28
"630",24
"631",23
"632",22
"633",24
"634",20
"635",29
"636",27
"637",29
"638",30
"639",28
"640",22
"641",31
"642",34
"643",28
"644",34
"645",54
"646",46
"647",42
"648",53
"649",51
"650",51
"651",42
"652",58
"653",56
"654",50
"655",47
"656",45
"657",49
"658",49
"659",54
"660",46
"661",43
"662",59
"663",66
"664",49
"665",68
"666",75
"667",64
"668",72
"669",66
"670",66
"671",79
"672",74
"673",62
"674",65
"675",69
"676",74
"677",56
"678",82
"679",63
"680",55
"681",56
"682",53
"683",54
"684",71
"685",62
"686",46
"687",50
"688",39
"689",47
"690",47
"691",53
"692",46
"693",52
"694",49
"695",56
"696",44
"697",48
"698",44
"699",47
"700",59
"701",42
"702",18
"703",53
"704",42
"705",54
"706",51
"707",47
"708",37
"709",49
"710",45
"711",48
"712",50
"713",62
"714",73
"715",70
"716",66
"717",53
"718",57
"719",57
"720",54
"721",65
"722",64
"723",59
"724",61
"725",54
"726",57
"727",63
"728",61
"729",72
"730",76
"731",55
"732",62
"733",54
"734",68
"735",42
"736",71
"737",57
"738",67
"739",70
"740",54
"741",74
"742",67
"743",65
"744",56
"745",56
"746",54
"747",66
"748",68
"749",37
"750",55
"751",55
"752",61
"753",47
"754",0
"755",27
"756",66
"757",62
"758",53
"759",59
"760",50
"761",54
"762",52
"763",60
"764",51
"765",37
"766",57
"767",43
"768",53
"769",49
"770",51
"771",43
"772",62
"773",52
"774",49
"775",49
"776",63
"777",61
"778",60
"779",60
"780",61
"781",65
"782",60
"783",63
"784",61
"785",64
"786",63
"787",54
"788",62
"789",60
"790",54
"791",61
"792",56
"793",50
"794",54
"795",51
"796",46
"797",55
"798",54
"799",64
"800",57
"801",50
"802",54
"803",56
"804",50
"805",59
"806",47
"807",51
"808",62
"809",58
"810",56
"811",56
"812",56
"813",41
"814",47
"815",42
"816",42
"817",44
"818",50
"819",49
"820",40
"821",50
"822",52
"823",42
"824",57
"825",52
"826",54
"827",58
"828",54
"829",60
"830",57
"831",71
"832",61
"833",61
"834",57
"835",57
"836",64
"837",62
"838",58
"839",49
"840",49
"841",44
"842",47
"843",55
"844",46
"845",44
"846",62
"847",62
"848",55
"849",55
"850",51
"851",50
"852",57
"853",61
"854",52
"855",52
"856",47
"857",49
"858",48
"859",48
"860",54
"861",57
"862",52
"863",43
"864",36
"865",45
"866",38
"867",44
"868",47
"869",36
"870",43
"871",51
"872",36
"873",48
"874",52
"875",38
"876",45
"877",46
"878",46
"879",50
"880",50
"881",45
"882",45
"883",45
"884",39
"885",40
"886",44
"887",44
"888",54
"889",45
"890",45
"891",35
"892",33
"893",39
"894",44
"895",46
"896",39
"897",39
"898",43
"899",50
"900",43
"901",50
"902",48
"903",33
"904",35
"905",39
"906",41
"907",37
"908",36
"909",51
"910",41
"911",45
"912",37
"913",45
"914",44
"915",47
"916",36
"917",39
"918",39
"919",26
"920",39
"921",47
"922",40
"923",49
"924",49
"925",47
"926",48
"927",49
"928",53
"929",35
"930",45
"931",45
"932",41
"933",38
"934",39
"935",42
"936",37
"937",40
"938",38
"939",36
"940",26
"941",36
"942",32
"943",36
"944",30
"945",37
"946",35
"947",29
"948",35
"949",37
"950",44
"951",43
"952",39
"953",38
"954",39
"955",15
"956",28
"957",37
"958",32
"959",31
"960",45
"961",44
"962",40
"963",38
"964",40
"965",44
"966",34
"967",42
"968",32
"969",43
"970",45
"971",40
"972",46
"973",43
"974",39
"975",26
"976",44
"977",41
"978",25
"979",45
"980",46
"981",49
"982",45
"983",39
"984",36
"985",44
"986",47
"987",37
"988",32
"989",38
"990",38
"991",37
"992",30
"993",37
"994",38
"995",38
"996",38
"997",40
"998",51
"999",37
"1000",36
"1001",44
"1002",33
"1003",44
"1004",46
"1005",42
"1006",45
"1007",49
"1008",48
"1009",44
"1010",40
"1011",43
"1012",41
"1013",44
"1014",31
"1015",29
"1016",31
"1017",45
"1018",50
"1019",43
"1020",48
"1021",36
"1022",40
"1023",43
"1024",34
"1025",43
"1026",48
"1027",47
"1028",43
"1029",51
"1030",49
"1031",48
"1032",47
"1033",48
"1034",53
"1035",54
"1036",54
"1037",42
"1038",47
"1039",53
"1040",43
"1041",52
"1042",43
"1043",28
"1044",37
"1045",44
"1046",49
"1047",49
"1048",44
"1049",44
"1050",53
"1051",62
"1052",49
"1053",35
"1054",46
"1055",47
"1056",50
"1057",51
"1058",46
"1059",43
"1060",36
"1061",48
"1062",52
"1063",57
"1064",48
"1065",45
"1066",33
"1067",40
"1068",40
"1069",40
"1070",48
"1071",53
"1072",51
"1073",59
"1074",51
"1075",54
"1076",51
"1077",59
"1078",58
"1079",52
"1080",59
"1081",65
"1082",72
"1083",53
"1084",52
"1085",45
"1086",51
"1087",52
"1088",50
"1089",58
"1090",57
"1091",53
"1092",57
"1093",54
"1094",67
"1095",46
"1096",50
"1097",42
"1098",41
"1099",51
"1100",48
"1101",45
"1102",46
"1103",50
"1104",54
"1105",54
"1106",55
"1107",54
"1108",47
"1109",49
"1110",36
"1111",34
"1112",44
"1113",53
"1114",44
"1115",28
"1116",35
"1117",34
"1118",41
"1119",49
"1120",48
"1121",41
"1122",39
"1123",40
"1124",37
"1125",45
"1126",52
"1127",45
"1128",51
"1129",43
"1130",51
"1131",46
"1132",58
"1133",35
"1134",43
"1135",48
"1136",48
"1137",47
"1138",44
"1139",55
"1140",51
"1141",20
"1142",42
"1143",46
"1144",58
"1145",56
"1146",45
"1147",52
"1148",34
"1149",36
"1150",40
"1151",52
"1152",47
"1153",50
"1154",46
"1155",41
"1156",43
"1157",43
"1158",56
"1159",50
"1160",48
"1161",51
"1162",36
"1163",32
"1164",38
"1165",38
"1166",47
"1167",40
"1168",36
"1169",36
"1170",36
"1171",38
"1172",45
"1173",30
"1174",34
"1175",35
"1176",41
"1177",40
"1178",41
"1179",31
"1180",31
"1181",40
"1182",31
"1183",49
"1184",43
"1185",53
"1186",49
"1187",54
"1188",55
"1189",51
"1190",62
"1191",48
"1192",47
"1193",54
"1194",48
"1195",48
"1196",38
"1197",42
"1198",48
"1199",25
"1200",21
"1201",39
"1202",45
"1203",54
"1204",43
"1205",36
"1206",42
"1207",38
"1208",42
"1209",39
"1210",38
"1211",36
"1212",39
"1213",38
"1214",44
"1215",45
"1216",44
"1217",42
"1218",46
"1219",46
"1220",44
"1221",33
"1222",51
"1223",51
"1224",49
"1225",49
"1226",38
"1227",43
"1228",47
"1229",49
"1230",53
"1231",36
"1232",39
"1233",43
"1234",47
"1235",39
"1236",37
"1237",35
"1238",38
"1239",37
"1240",45
"1241",44
"1242",44
"1243",49
"1244",53
"1245",61
"1246",40
"1247",40
"1248",49
"1249",40
"1250",54
"1251",46
"1252",50
"1253",44
"1254",46
"1255",55
"1256",39
"1257",27
"1258",37
"1259",33
"1260",29
"1261",50
"1262",37
"1263",40
"1264",45
"1265",36
"1266",46
"1267",37
"1268",55
"1269",53
"1270",57
"1271",60
"1272",46
"1273",53
"1274",40
"1275",43
"1276",49
"1277",57
"1278",38
"1279",35
"1280",22
"1281",23
"1282",36
"1283",43
"1284",45
"1285",46
"1286",51
"1287",34
"1288",39
"1289",50
"1290",39
"1291",45
"1292",52
"1293",42
"1294",0
"1295",47
"1296",44
"1297",45
"1298",42
"1299",56
"1300",54
"1301",45
"1302",47
"1303",53
"1304",64
"1305",41
"1306",57
"1307",46
"1308",55
"1309",48
"1310",53
"1311",62
"1312",58
"1313",66
"1314",67
"1315",63
"1316",60
"1317",63
"1318",60
"1319",59
"1320",48
"1321",65
"1322",60
"1323",52
"1324",39
"1325",29
"1326",44
"1327",49
"1328",53
"1329",66
"1330",55
"1331",51
"1332",51
"1333",47
"1334",49
"1335",50
"1336",53
"1337",53
"1338",51
"1339",41
"1340",43
"1341",48
"1342",41
"1343",51
"1344",54
"1345",55
"1346",55
"1347",44
"1348",55
"1349",53
"1350",56
"1351",62
"1352",55
"1353",57
"1354",43
"1355",47
"1356",50
"1357",45
"1358",50
"1359",38
"1360",48
"1361",53
"1362",51
"1363",48
"1364",51
"1365",47
"1366",45
"1367",37
"1368",40
"1369",44
"1370",52
"1371",51
"1372",50
"1373",44
"1374",51
"1375",48
"1376",50
"1377",47
"1378",34
"1379",40
"1380",46
"1381",42
"1382",43
"1383",51
"1384",41
"1385",43
"1386",43
"1387",40
"1388",40
"1389",43
"1390",32
"1391",39
"1392",34
"1393",26
"1394",40
"1395",36
"1396",41
"1397",51
"1398",55
"1399",32
"1400",30
"1401",23
"1402",51
"1403",52
"1404",59
"1405",42
"1406",49
"1407",62
"1408",45
"1409",52
"1410",51
"1411",53
"1412",50
"1413",37
"1414",48
"1415",44
"1416",45
"1417",51
"1418",38
"1419",43
"1420",36
"1421",43
"1422",46
"1423",46
"1424",51
"1425",56
"1426",59
"1427",50
"1428",52
"1429",47
"1430",40
"1431",52
"1432",43
"1433",54
"1434",53
"1435",52
"1436",43
"1437",48
"1438",32
"1439",23
"1440",29
"1441",44
"1442",43
"1443",53
"1444",54
"1445",48
"1446",47
"1447",59
"1448",49
"1449",53
"1450",54
"1451",59
"1452",48
"1453",62
"1454",52
"1455",56
"1456",48
"1457",60
"1458",60
"1459",46
"1460",47
"1461",57
"1462",55
"1463",55
"1464",61
"1465",64
"1466",53
"1467",59
"1468",62
"1469",58
"1470",55
"1471",55
"1472",39
"1473",31
"1474",31
"1475",39
"1476",41
"1477",30
"1478",43
"1479",41
"1480",37
"1481",42
"1482",44
"1483",48
"1484",48
"1485",54
"1486",48
"1487",44
"1488",53
"1489",50
"1490",35
"1491",32
"1492",28
"1493",36
"1494",49
"1495",48
"1496",42
"1497",43
"1498",43
"1499",35
"1500",46
"1501",41
"1502",48
"1503",46
"1504",43
"1505",52
"1506",41
"1507",42
"1508",48
"1509",43
"1510",41
"1511",42
"1512",45
"1513",48
"1514",42
"1515",37
"1516",33
"1517",48
"1518",34
"1519",45
"1520",39
"1521",32
"1522",49
"1523",40
"1524",32
"1525",40
"1526",48
"1527",46
"1528",25
"1529",45
"1530",51
"1531",47
"1532",51
"1533",45
"1534",44
"1535",36
"1536",47
"1537",46
"1538",45
"1539",48
"1540",47
"1541",47
"1542",51
"1543",57
"1544",58
"1545",62
"1546",58
"1547",57
"1548",53
"1549",51
"1550",56
"1551",60
"1552",63
"1553",47
"1554",52
"1555",51
"1556",50
"1557",40
"1558",44
"1559",50
"1560",46
"1561",47
"1562",43
"1563",45
"1564",43
"1565",43
"1566",47
"1567",41
"1568",40
"1569",40
"1570",36
"1571",43
"1572",42
"1573",41
"1574",44
"1575",39
"1576",37
"1577",44
"1578",43
"1579",33
"1580",32
"1581",38
"1582",29
"1583",44
"1584",42
"1585",43
"1586",42
"1587",38
"1588",42
"1589",40
"1590",34
"1591",46
"1592",49
"1593",50
"1594",48
"1595",42
"1596",45
"1597",34
"1598",41
"1599",42
"1600",42
"1601",47
"1602",51
"1603",44
"1604",48
"1605",36
"1606",52
"1607",52
"1608",45
"1609",48
"1610",46
"1611",40
"1612",46
"1613",50
"1614",38
"1615",43
"1616",49
"1617",41
"1618",33
"1619",42
"1620",47
"1621",46
"1622",37
"1623",45
"1624",52
"1625",44
"1626",47
"1627",50
"1628",45
"1629",41
"1630",45
"1631",42
"1632",51
"1633",56
"1634",44
"1635",59
"1636",49
"1637",54
"1638",50
"1639",48
"1640",50
"1641",28
"1642",20
"1643",47
"1644",52
"1645",36
"1646",44
"1647",48
"1648",38
"1649",35
"1650",43
"1651",40
"1652",51
"1653",59
"1654",53
"1655",52
"1656",35
"1657",49
"1658",41
"1659",46
"1660",39
"1661",37
"1662",48
"1663",39
"1664",40
"1665",32
"1666",32
"1667",14
"1668",31
"1669",44
"1670",39
"1671",42
"1672",37
"1673",38
"1674",43
"1675",37
"1676",21
"1677",41
"1678",42
"1679",43
"1680",51
"1681",48
"1682",48
"1683",52
"1684",51
"1685",50
"1686",63
"1687",53
"1688",59
"1689",66
"1690",57
"1691",52
"1692",53
"1693",60
"1694",47
"1695",43
"1696",40
"1697",36
"1698",44
"1699",46
"1700",42
"1701",56
"1702",51
"1703",42
"1704",43
"1705",45
"1706",19
"1707",31
"1708",41
"1709",51
"1710",47
"1711",43
"1712",42
"1713",51
"1714",44
"1715",45
"1716",49
"1717",48
"1718",47
"1719",48
"1720",59
"1721",55
"1722",44
"1723",50
"1724",69
"1725",59
"1726",45
"1727",45
"1728",31
"1729",40
"1730",49
"1731",34
"1732",42
"1733",44
"1734",40
"1735",46
"1736",40
"1737",40
"1738",46
"1739",53
"1740",51
"1741",52
"1742",55
"1743",31
"1744",13
"1745",32
"1746",41
"1747",50
"1748",49
"1749",50
"1750",47
"1751",49
"1752",57
"1753",50
"1754",52
"1755",56
"1756",59
"1757",49
"1758",59
"1759",58
"1760",58
"1761",44
"1762",32
"1763",43
"1764",49
"1765",49
"1766",53
"1767",49
"1768",53
"1769",48
"1770",29
"1771",43
"1772",46
"1773",41
"1774",35
"1775",44
"1776",46
"1777",39
"1778",49
"1779",42
"1780",48
"1781",42
"1782",43
"1783",39
"1784",16
"1785",47
"1786",37
"1787",31
"1788",39
"1789",32
"1790",32
"1791",39
"1792",42
"1793",36
"1794",37
"1795",21
"1796",28
"1797",38
"1798",40
"1799",38
"1800",26
"1801",35
"1802",41
"1803",45
"1804",52
"1805",49
"1806",47
"1807",46
"1808",41
"1809",38
"1810",24
"1811",50
"1812",52
"1813",43
"1814",36
"1815",45
"1816",49
"1817",33
"1818",37
"1819",37
"1820",51
"1821",47
"1822",45
"1823",43
"1824",47
"1825",40
"1826",42
"1827",36
"1828",42
"1829",31
"1830",42
"1831",38
"1832",47
"1833",48
"1834",34
"1835",44
"1836",34
"1837",30
"1838",41
"1839",23
"1840",33
"1841",29
"1842",41
"1843",40
"1844",44
"1845",51
"1846",52
"1847",48
"1848",54
"1849",33
"1850",43
"1851",48
"1852",42
"1853",49
"1854",42
"1855",42
"1856",39
"1857",47
"1858",48
"1859",45
"1860",51
"1861",55
"1862",54
"1863",46
"1864",48
"1865",28
"1866",46
"1867",52
"1868",55
"1869",49
"1870",47
"1871",54
"1872",50
"1873",42
"1874",46
"1875",46
"1876",43
"1877",46
"1878",23
"1879",44
"1880",36
"1881",50
"1882",45
"1883",50
"1884",54
"1885",45
"1886",42
"1887",34
"1888",33
"1889",40
"1890",41
"1891",38
"1892",24
"1893",53
"1894",46
"1895",48
"1896",55
"1897",59
"1898",47
"1899",53
"1900",46
"1901",50
"1902",63
"1903",66
"1904",55
"1905",68
"1906",62
"1907",55
"1908",44
"1909",68
"1910",60
"1911",55
"1912",42
"1913",60
"1914",57
"1915",60
"1916",44
"1917",48
"1918",54
"1919",37
"1920",38
"1921",61
"1922",62
"1923",50
"1924",49
"1925",62
"1926",51
"1927",57
"1928",62
"1929",66
"1930",63
"1931",64
"1932",34
"1933",37
"1934",59
"1935",52
"1936",60
"1937",14
"1938",66
"1939",81
"1940",66
"1941",79
"1942",66
"1943",60
"1944",73
"1945",67
"1946",54
"1947",57
"1948",55
"1949",46
"1950",21
"1951",40
"1952",54
"1953",53
"1954",57
"1955",56
"1956",59
"1957",48
"1958",56
"1959",58
"1960",59
"1961",59
"1962",51
"1963",62
"1964",51
"1965",59
"1966",47
"1967",39
"1968",44
"1969",51
"1970",53
"1971",56
"1972",54
"1973",48
"1974",46
"1975",36
"1976",34
"1977",42
"1978",44
"1979",48
"1980",50
"1981",55
"1982",60
"1983",62
"1984",26
"1985",55
"1986",57
"1987",46
"1988",52
"1989",61
"1990",53
"1991",51
"1992",41
"1993",56
"1994",54
"1995",52
"1996",59
"1997",57
"1998",60
"1999",57
"2000",45
"2001",48
"2002",45
"2003",55
"2004",65
"2005",59
"2006",62
"2007",46
"2008",48
"2009",57
"2010",65
"2011",56
"2012",58
"2013",52
"2014",55
"2015",59
"2016",48
"2017",61
"2018",23
"2019",56
"2020",57
"2021",61
"2022",62
"2023",64
"2024",59
"2025",55
"2026",46
"2027",45
"2028",48
"2029",45
"2030",52
"2031",52
"2032",46
"2033",45
"2034",50
"2035",50
"2036",50
"2037",42
"2038",43
"2039",41
"2040",44
"2041",40
"2042",36
"2043",38
"2044",39
"2045",42
"2046",41
"2047",44
"2048",45
"2049",52
"2050",35
"2051",21
"2052",44
"2053",47
"2054",39
"2055",48
"2056",48
"2057",52
"2058",49
"2059",48
"2060",60
"2061",57
"2062",59
"2063",48
"2064",57
"2065",60
"2066",53
"2067",53
"2068",47
"2069",56
"2070",49
"2071",61
"2072",53
"2073",59
"2074",53
"2075",56
"2076",53
"2077",50
"2078",42
"2079",52
"2080",55
"2081",58
"2082",56
"2083",57
"2084",37
"2085",50
"2086",44
"2087",55
"2088",43
"2089",52
"2090",58
"2091",62
"2092",64
"2093",62
"2094",52
"2095",52
"2096",54
"2097",48
"2098",43
"2099",50
"2100",60
"2101",41
"2102",52
"2103",62
"2104",57
"2105",68
"2106",79
"2107",50
"2108",70
"2109",57
"2110",61
"2111",44
"2112",47
"2113",59
"2114",40
"2115",50
"2116",55
"2117",56
"2118",52
"2119",50
"2120",44
"2121",52
"2122",44
"2123",48
"2124",48
"2125",50
"2126",51
"2127",49
"2128",41
"2129",58
"2130",57
"2131",64
"2132",59
"2133",67
"2134",64
"2135",53
"2136",59
"2137",70
"2138",68
"2139",62
"2140",70
"2141",64
"2142",60
"2143",29
"2144",47
"2145",59
"2146",64
"2147",69
"2148",59
"2149",64
"2150",52
"2151",66
"2152",57
"2153",71
"2154",46
"2155",56
"2156",52
"2157",65
"2158",65
"2159",70
"2160",68
"2161",63
"2162",38
"2163",71
"2164",60
"2165",56
"2166",28
"2167",59
"2168",63
"2169",52
"2170",57
"2171",58
"2172",51
"2173",45
"2174",63
"2175",61
"2176",46
"2177",40
"2178",50
"2179",48
"2180",53
"2181",20
"2182",57
"2183",36
"2184",45
"2185",33
"2186",46
"2187",40
"2188",47
"2189",49
"2190",43
"2191",44
"2192",38
"2193",46
"2194",43
"2195",40
"2196",32
"2197",44
"2198",43
"2199",43
"2200",46
"2201",49
"2202",44
"2203",46
"2204",42
"2205",44
"2206",48
"2207",40
"2208",46
"2209",41
"2210",45
"2211",51
"2212",45
"2213",44
"2214",55
"2215",54
"2216",34
"2217",38
"2218",52
"2219",43
"2220",53
"2221",35
"2222",41
"2223",46
"2224",30
"2225",43
"2226",46
"2227",38
"2228",42
"2229",48
"2230",39
"2231",48
"2232",42
"2233",27
"2234",44
"2235",45
"2236",35
"2237",37
"2238",47
"2239",44
"2240",51
"2241",37
"2242",32
"2243",39
"2244",41
"2245",41
"2246",27
"2247",31
"2248",34
"2249",38
"2250",35
"2251",40
"2252",46
"2253",44
"2254",37
"2255",32
"2256",31
"2257",26
"2258",37
"2259",35
"2260",33
"2261",36
"2262",35
"2263",41
"2264",25
"2265",39
"2266",33
"2267",41
"2268",40
"2269",44
"2270",35
"2271",42
"2272",40
"2273",36
"2274",34
"2275",27
"2276",28
"2277",35
"2278",37
"2279",41
"2280",43
"2281",35
"2282",35
"2283",38
"2284",33
"2285",35
"2286",29
"2287",38
"2288",35
"2289",28
"2290",23
"2291",42
"2292",31
"2293",40
"2294",38
"2295",32
"2296",33
"2297",37
"2298",40
"2299",40
"2300",35
"2301",32
"2302",33
"2303",37
"2304",36
"2305",33
"2306",38
"2307",40
"2308",37
"2309",39
"2310",43
"2311",37
"2312",35
"2313",37
"2314",31
"2315",41
"2316",34
"2317",39
"2318",39
"2319",39
"2320",42
"2321",43
"2322",39
"2323",39
"2324",37
"2325",41
"2326",39
"2327",38
"2328",36
"2329",37
"2330",32
"2331",31
"2332",33
"2333",30
"2334",33
"2335",36
"2336",38
"2337",39
"2338",34
"2339",32
"2340",33
"2341",32
"2342",32
"2343",44
"2344",33
"2345",26
"2346",25
"2347",33
"2348",39
"2349",35
"2350",34
"2351",26
"2352",34
"2353",27
"2354",33
"2355",35
"2356",37
"2357",32
"2358",34
"2359",38
"2360",42
"2361",36
"2362",30
"2363",34
"2364",33
"2365",23
"2366",34
"2367",39
"2368",34
"2369",30
"2370",36
"2371",39
"2372",39
"2373",42
"2374",39
"2375",22
"2376",40
"2377",36
"2378",42
"2379",40
"2380",28
"2381",27
"2382",25
"2383",25
"2384",26
"2385",25
"2386",33
"2387",37
"2388",39
"2389",33
"2390",24
"2391",35
"2392",35
"2393",32
"2394",37
"2395",24
"2396",32
"2397",34
"2398",29
"2399",38
"2400",37
"2401",31
"2402",39
"2403",33
"2404",35
"2405",47
"2406",23
"2407",33
"2408",25
"2409",24
"2410",32
"2411",34
"2412",36
"2413",28
"2414",30
"2415",41
"2416",36
"2417",38
"2418",29
"2419",36
"2420",38
"2421",36
"2422",36
"2423",39
"2424",38
"2425",37
"2426",37
"2427",31
"2428",31
"2429",29
"2430",34
"2431",40
"2432",34
"2433",34
"2434",38
"2435",39
"2436",41
"2437",35
"2438",44
"2439",42
"2440",46
"2441",47
"2442",40
"2443",32
"2444",30
"2445",40
"2446",37
"2447",35
"2448",38
"2449",37
"2450",38
"2451",37
"2452",36
"2453",40
"2454",40
"2455",36
"2456",32
"2457",34
"2458",38
"2459",33
"2460",35
"2461",33
"2462",31
"2463",38
"2464",35
"2465",38
"2466",38
"2467",29
"2468",25
"2469",28
"2470",28
"2471",28
"2472",30
"2473",26
"2474",26
"2475",29
"2476",27
"2477",26
"2478",31
"2479",10
"2480",22
"2481",30
"2482",26
"2483",20
"2484",30
"2485",34
"2486",34
"2487",30
"2488",30
"2489",32
"2490",28
"2491",28
"2492",24
"2493",28
"2494",25
"2495",31
"2496",33
"2497",31
"2498",34
